TrackId,TrackName,Genre,Artist,Album,Revenue,UnitsSold
654,Minha Namorada,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
655,Por Que Será,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
656,Berimbau,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
657,Deixa,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
658,Pot-Pourri N.º 2,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
659,Samba Em Prelúdio,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
660,Carta Ao Tom 74,Bossa Nova,Toquinho & Vinícius,Vinícius De Moraes - Sem Limite,0.99,1
663,Chão de Giz (Elba Ramalho),Latin,Various Artists,Vozes do MPB,0.99,1
666,Coração do Agreste (Fafá de Belém),Latin,Various Artists,Vozes do MPB,0.99,1
669,Caçador de Mim (Sá & Guarabyra),Latin,Various Artists,Vozes do MPB,0.99,1
670,Romaria (Renato Teixeira),Latin,Various Artists,Vozes do MPB,0.99,1
672,Wave (Os Cariocas),Latin,Various Artists,Vozes do MPB,0.99,1
673,Garota de Ipanema (Dick Farney),Latin,Various Artists,Vozes do MPB,0.99,1
674,Preciso Apender a Viver Só (Maysa),Latin,Various Artists,Vozes do MPB,0.99,1
677,Proud Mary,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
678,Bad Moon Rising,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
679,Lodi,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
680,Green River,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
682,Down On The Corner,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
683,Fortunate Son,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
685,Who'll Stop The Rain,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
686,Up Around The Bend,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
687,Run Through The Jungle,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
689,Long As I Can See The Light,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
692,Hey Tonight,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
694,Someday Never Comes,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 1",0.99,1
695,Walking On The Water,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
696,"Suzie-Q, Pt. 2",Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
697,Born On The Bayou,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
699,Tombstone Shadow,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
700,Wrote A Song For Everyone,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
701,Night Time Is The Right Time,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
702,Cotton Fields,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
706,Before You Accuse Me,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
708,Pagan Baby,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
709,(Wish I Could) Hideaway,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
710,It's Just A Thought,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
711,Molina,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
712,Born To Move,Rock,Creedence Clearwater Revival,"Chronicle, Vol. 2",0.99,1
715,Gatas Extraordinárias,Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
717,Eu Sou Neguinha (Ao Vivo),Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
720,Coroné Antonio Bento,Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
721,"Você Passa, Eu Acho Graça (Ao Vivo)",Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
722,Meu Mundo Fica Completo (Com Você),Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
724,Música Urbana 2,Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
726,Palavras Ao Vento,Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
727,Não Sei O Que Eu Quero Da Vida,Latin,Cássia Eller,Cássia Eller - Coleção Sem Limite [Disc 2],0.99,1
732,Smells Like Teen Spirit (Ao Vivo),Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
733,E.C.T.,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
734,Todo Amor Que Houver Nesta Vida,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
735,Metrô. Linha 743,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
738,Admirável Gado Novo,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
739,Eleanor Rigby,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
740,Socorro,Latin,Cássia Eller,Cássia Eller - Sem Limite [Disc 1],0.99,1
745,Comin' Home,Rock,Deep Purple,Come Taste The Band,0.99,1
749,I Need Love,Rock,Deep Purple,Come Taste The Band,0.99,1
750,Drifter,Rock,Deep Purple,Come Taste The Band,0.99,1
751,Love Child,Rock,Deep Purple,Come Taste The Band,0.99,1
753,You Keep On Moving,Rock,Deep Purple,Come Taste The Band,0.99,1
756,Child In Time,Rock,Deep Purple,Deep Purple In Rock,0.99,1
757,Flight Of The Rat,Rock,Deep Purple,Deep Purple In Rock,0.99,1
758,Into The Fire,Rock,Deep Purple,Deep Purple In Rock,0.99,1
763,Strange Kind Of Woman,Rock,Deep Purple,Fireball,0.99,1
767,No One Came,Rock,Deep Purple,Fireball,0.99,1
768,Knocking At Your Back Door,Rock,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,0.99,1
771,Nobody's Home,Rock,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,0.99,1
772,Black Night,Rock,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,0.99,1
774,The Unwritten Law,Rock,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,0.99,1
776,Hush,Rock,Deep Purple,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,0.99,1
781,Pictures Of Home,Rock,Deep Purple,Machine Head,0.99,1
785,Space Truckin',Rock,Deep Purple,Machine Head,0.99,1
786,Vavoom : Ted The Mechanic,Rock,Deep Purple,Purpendicular,0.99,1
789,Sometimes I Feel Like Screaming,Rock,Deep Purple,Purpendicular,0.99,1
790,Cascades : I'm Not Your Lover,Rock,Deep Purple,Purpendicular,0.99,1
794,A Touch Away,Rock,Deep Purple,Purpendicular,0.99,1
795,Hey Cisco,Rock,Deep Purple,Purpendicular,0.99,1
798,King Of Dreams,Rock,Deep Purple,Slaves And Masters,0.99,1
799,The Cut Runs Deep,Rock,Deep Purple,Slaves And Masters,0.99,1
803,Love Conquers All,Rock,Deep Purple,Slaves And Masters,0.99,1
804,Fortuneteller,Rock,Deep Purple,Slaves And Masters,0.99,1
807,Stormbringer,Rock,Deep Purple,Stormbringer,0.99,1
808,Love Don't Mean a Thing,Rock,Deep Purple,Stormbringer,0.99,1
812,You Can't Do it Right (With the One You Love),Rock,Deep Purple,Stormbringer,0.99,1
813,High Ball Shooter,Rock,Deep Purple,Stormbringer,0.99,1
816,The Battle Rages On,Rock,Deep Purple,The Battle Rages On,0.99,1
817,Lick It Up,Rock,Deep Purple,The Battle Rages On,0.99,1
821,Ramshackle Man,Rock,Deep Purple,The Battle Rages On,0.99,1
822,A Twist In The Tail,Rock,Deep Purple,The Battle Rages On,0.99,1
825,One Man's Meat,Rock,Deep Purple,The Battle Rages On,0.99,1
826,Pour Some Sugar On Me,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
830,Two Steps Behind [Acoustic Version],Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
831,Animal,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
834,When Love & Hate Collide,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
835,Action,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
839,Rock Of Ages,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
840,Hysteria,Rock,Def Leppard,Vault: Def Leppard's Greatest Hits,0.99,1
843,Otay,Jazz,Dennis Chambers,Outbreak,0.99,1
844,Groovus Interruptus,Jazz,Dennis Chambers,Outbreak,0.99,1
848,Outbreak,Jazz,Dennis Chambers,Outbreak,0.99,1
849,"Baltimore, DC",Jazz,Dennis Chambers,Outbreak,0.99,1
853,Cigano,Latin,Djavan,Djavan Ao Vivo - Vol. 02,0.99,1
859,Se...,Latin,Djavan,Djavan Ao Vivo - Vol. 02,0.99,1
861,Lilás,Latin,Djavan,Djavan Ao Vivo - Vol. 02,0.99,1
862,Acelerou,Latin,Djavan,Djavan Ao Vivo - Vol. 02,0.99,1
863,Um Amor Puro,Latin,Djavan,Djavan Ao Vivo - Vol. 02,0.99,1
865,Nem Um Dia,Latin,Djavan,Djavan Ao Vivo - Vol. 1,0.99,1
866,Oceano,Latin,Djavan,Djavan Ao Vivo - Vol. 1,0.99,1
869,Flor De Lis,Latin,Djavan,Djavan Ao Vivo - Vol. 1,0.99,1
875,Acelerou,Latin,Djavan,Djavan Ao Vivo - Vol. 1,0.99,1
876,Um Amor Puro,Latin,Djavan,Djavan Ao Vivo - Vol. 1,0.99,1
879,Atrás da Porta,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
881,Casa no Campo,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
882,Romaria,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
883,"Alô, Alô, Marciano",Latin,Elis Regina,Elis Regina-Minha História,0.99,1
884,Me Deixas Louca,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
885,Fascinação,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
886,Saudosa Maloca,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
887,As Aparências Enganam,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
888,Madalena,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
889,Maria Rosa,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
890,Aprendendo A Jogar,Latin,Elis Regina,Elis Regina-Minha História,0.99,1
891,Layla,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
892,Badge,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
895,Crossroads,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
898,Bell Bottom Blues,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
901,After Midnight,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
902,Swing Low Sweet Chariot,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
904,Knockin On Heavens Door,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
905,Wonderful Tonight,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
906,Let It Grow,Blues,Eric Clapton,The Cream Of Clapton,0.99,1
909,Signe,Blues,Eric Clapton,Unplugged,0.99,1
910,Before You Accuse Me,Blues,Eric Clapton,Unplugged,0.99,1
911,Hey Hey,Blues,Eric Clapton,Unplugged,0.99,1
912,Tears In Heaven,Blues,Eric Clapton,Unplugged,0.99,1
914,Nobody Knows You When You're Down & Out,Blues,Eric Clapton,Unplugged,0.99,1
915,Layla,Blues,Eric Clapton,Unplugged,0.99,1
917,Walkin' Blues,Blues,Eric Clapton,Unplugged,0.99,1
918,Alberta,Blues,Eric Clapton,Unplugged,0.99,1
919,San Francisco Bay Blues,Blues,Eric Clapton,Unplugged,0.99,1
921,Old Love,Blues,Eric Clapton,Unplugged,0.99,1
924,Stripsearch,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
926,Naked In Front Of The Computer,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
927,Helpless,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
928,Mouth To Mouth,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
929,Ashes To Ashes,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
931,Got That Feeling,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
932,Paths Of Glory,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
933,Home Sick Home,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
934,Pristina,Alternative & Punk,Faith No More,Album Of The Year,0.99,1
938,RV,Alternative & Punk,Faith No More,Angel Dust,0.99,1
940,Everything's Ruined,Alternative & Punk,Faith No More,Angel Dust,0.99,1
941,Malpractice,Alternative & Punk,Faith No More,Angel Dust,0.99,1
942,Kindergarten,Alternative & Punk,Faith No More,Angel Dust,0.99,1
943,Be Aggressive,Alternative & Punk,Faith No More,Angel Dust,0.99,1
944,A Small Victory,Alternative & Punk,Faith No More,Angel Dust,0.99,1
947,Midnight Cowboy,Alternative & Punk,Faith No More,Angel Dust,0.99,1
949,Get Out,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
952,The Gentle Art Of Making Enemies,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
953,Star A.D.,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
954,Cuckoo For Caca,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
956,Ugly In The Morning,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
958,Take This Bottle,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
959,King For A Day,Rock,Faith No More,King For A Day Fool For A Lifetime,0.99,1
964,From Out Of Nowhere,Alternative & Punk,Faith No More,The Real Thing,0.99,1
965,Epic,Alternative & Punk,Faith No More,The Real Thing,0.99,1
966,Falling To Pieces,Alternative & Punk,Faith No More,The Real Thing,0.99,1
967,Surprise! You're Dead!,Alternative & Punk,Faith No More,The Real Thing,0.99,1
970,Underwater Love,Alternative & Punk,Faith No More,The Real Thing,0.99,1
971,The Morning After,Alternative & Punk,Faith No More,The Real Thing,0.99,1
972,Woodpecker From Mars,Alternative & Punk,Faith No More,The Real Thing,0.99,1
977,Xote Dos Milagres,Latin,Falamansa,Deixa Entrar,0.99,1
981,Zeca Violeiro,Latin,Falamansa,Deixa Entrar,0.99,1
982,Avisa,Latin,Falamansa,Deixa Entrar,0.99,1
983,Principiando/Decolagem,Latin,Falamansa,Deixa Entrar,0.99,1
985,Medo De Escuro,Latin,Falamansa,Deixa Entrar,0.99,1
988,Desaforo,Latin,Falamansa,Deixa Entrar,0.99,1
989,In Your Honor,Rock,Foo Fighters,In Your Honor [Disc 1],0.99,1
990,No Way Back,Rock,Foo Fighters,In Your Honor [Disc 1],0.99,1
995,Free Me,Rock,Foo Fighters,In Your Honor [Disc 1],0.99,1
999,Still,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1000,What If I Do?,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1003,Friend Of A Friend,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1004,Over And Out,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1006,Virginia Moon,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1008,Razor,Rock,Foo Fighters,In Your Honor [Disc 2],0.99,1
1013,Disenchanted Lullaby,Alternative & Punk,Foo Fighters,One By One,0.99,1
1017,Overdrive,Alternative & Punk,Foo Fighters,One By One,0.99,1
1018,Burn Away,Alternative & Punk,Foo Fighters,One By One,0.99,1
1021,Monkey Wrench,Rock,Foo Fighters,The Colour And The Shape,0.99,1
1022,"Hey, Johnny Park!",Rock,Foo Fighters,The Colour And The Shape,0.99,1
1026,My Hero,Rock,Foo Fighters,The Colour And The Shape,0.99,1
1027,See You,Rock,Foo Fighters,The Colour And The Shape,0.99,1
1030,Everlong,Rock,Foo Fighters,The Colour And The Shape,0.99,1
1031,Walking After You,Rock,Foo Fighters,The Colour And The Shape,0.99,1
1035,"New York, New York",Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1036,I Get A Kick Out Of You,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1039,What Now My Love,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1040,Summer Love,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1044,My Kind Of Town,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1045,Fly Me To The Moon,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1048,It Was A Very Good Year,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1049,Come Fly With Me,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1053,"Bad, Bad Leroy Brown",Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1054,Mack The Knife,Easy Listening,Frank Sinatra,My Way: The Best Of Frank Sinatra [Disc 1],0.99,1
1057,Entrando Na Sua (Intro),Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1058,Nervosa,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1062,Zambação,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1063,Funk Hum,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1066,Dujji,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1067,Meu Guarda-Chuva,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1071,Divirta-Se (Saindo Da Sua),Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1072,Forty Days Instrumental,Latin,Funk Como Le Gusta,Roda De Funk,0.99,1
1075,Esperando Na Janela,Soundtrack,Gilberto Gil,As Canções de Eu Tu Eles,0.99,1
1076,Juazeiro,Soundtrack,Gilberto Gil,As Canções de Eu Tu Eles,0.99,1
1080,Assum Preto,Soundtrack,Gilberto Gil,As Canções de Eu Tu Eles,0.99,1
1081,Pau-De-Arara,Soundtrack,Gilberto Gil,As Canções de Eu Tu Eles,0.99,1
1085,Lamento Sertanejo,Soundtrack,Gilberto Gil,As Canções de Eu Tu Eles,0.99,1
1091,Refavela (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1093,Quanta (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1094,Estrela (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1095,Pela Internet (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1097,Opachorô (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1098,Copacabana (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1101,De Ouro E Marfim (Live),Latin,Gilberto Gil,Quanta Gente Veio Ver (Live),0.99,1
1107,Refazenda,Latin,Eric Clapton,Unplugged,0.99,1
1108,Realce,Latin,Eric Clapton,Unplugged,0.99,1
1111,A Paz,Latin,Eric Clapton,Unplugged,0.99,1
1113,Sampa,Latin,Eric Clapton,Unplugged,0.99,1
1114,Parabolicamará,Latin,Eric Clapton,Unplugged,0.99,1
1115,Tempo Rei,Latin,Eric Clapton,Unplugged,0.99,1
1116,Expresso 2222,Latin,Eric Clapton,Unplugged,0.99,1
1117,Aquele Abraço,Latin,Eric Clapton,Unplugged,0.99,1
1118,Palco,Latin,Eric Clapton,Unplugged,0.99,1
1119,Toda Menina Baiana,Latin,Eric Clapton,Unplugged,0.99,1
1120,Sítio Do Pica-Pau Amarelo,Latin,Eric Clapton,Unplugged,0.99,1
1121,Straight Out Of Line,Metal,Godsmack,Faceless,0.99,1
1122,Faceless,Metal,Godsmack,Faceless,0.99,1
1123,Changes,Metal,Godsmack,Faceless,0.99,1
1124,Make Me Believe,Metal,Godsmack,Faceless,0.99,1
1127,I Fucking Hate You,Metal,Godsmack,Faceless,0.99,1
1130,I Am,Metal,Godsmack,Faceless,0.99,1
1133,American Idiot,Alternative & Punk,Green Day,American Idiot,0.99,1
1134,Jesus Of Suburbia / City Of The Damned / I Don't Care / Dearly Beloved / Tales Of Another Broken Home,Alternative & Punk,Green Day,American Idiot,0.99,1
1136,Boulevard Of Broken Dreams,Alternative & Punk,Green Day,American Idiot,0.99,1
1137,Are We The Waiting,Alternative & Punk,Green Day,American Idiot,0.99,1
1138,St. Jimmy,Alternative & Punk,Green Day,American Idiot,0.99,1
1141,Extraordinary Girl,Alternative & Punk,Green Day,American Idiot,0.99,1
1142,Letterbomb,Alternative & Punk,Green Day,American Idiot,0.99,1
1143,Wake Me Up When September Ends,Alternative & Punk,Green Day,American Idiot,0.99,1
1144,Homecoming / The Death Of St. Jimmy / East 12th St. / Nobody Likes You / Rock And Roll Girlfriend / We're Coming Home Again,Alternative & Punk,Green Day,American Idiot,0.99,1
1146,Welcome to the Jungle,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1147,It's So Easy,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1149,Out Ta Get Me,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1150,Mr. Brownstone,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1151,Paradise City,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1153,Think About You,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1156,Anything Goes,Rock,Guns N' Roses,Appetite for Destruction,0.99,1
1158,Right Next Door to Hell,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1159,Dust N' Bones,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1160,Live and Let Die,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1161,Don't Cry (Original),Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1163,You Ain't the First,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1164,Bad Obsession,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1165,Back off Bitch,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1166,Double Talkin' Jive,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1170,Don't Damn Me,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1172,Dead Horse,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1173,Coma,Rock,Guns N' Roses,Use Your Illusion I,0.99,1
1174,Civil War,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1175,14 Years,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1176,Yesterdays,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1179,Shotgun Blues,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1181,Pretty Tied Up,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1184,Estranged,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1185,You Could Be Mine,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1186,Don't Cry,Metal,Guns N' Roses,Use Your Illusion II,0.99,1
1188,Colibri,Jazz,Incognito,Blue Moods,0.99,1
1190,Magnetic Ocean,Jazz,Incognito,Blue Moods,0.99,1
1191,Deep Waters,Jazz,Incognito,Blue Moods,0.99,1
1196,Millenium,Jazz,Incognito,Blue Moods,0.99,1
1197,Thinking 'Bout Tomorrow,Jazz,Incognito,Blue Moods,0.99,1
1198,Jacob's Ladder,Jazz,Incognito,Blue Moods,0.99,1
1199,She Wears Black,Jazz,Incognito,Blue Moods,0.99,1
1202,These Colours Don't Run,Rock,Iron Maiden,A Matter of Life and Death,0.99,1
1203,Brighter Than a Thousand Suns,Rock,Iron Maiden,A Matter of Life and Death,0.99,1
1204,The Pilgrim,Rock,Iron Maiden,A Matter of Life and Death,0.99,1
1209,Lord of Light,Rock,Iron Maiden,A Matter of Life and Death,0.99,1
1213,The Trooper,Metal,Iron Maiden,A Real Dead One,0.99,1
1214,Prowler,Metal,Iron Maiden,A Real Dead One,0.99,1
1215,Transylvania,Metal,Iron Maiden,A Real Dead One,0.99,1
1217,Where Eagles Dare,Metal,Iron Maiden,A Real Dead One,0.99,1
1220,Run To The Hilss,Metal,Iron Maiden,A Real Dead One,0.99,1
1221,2 Minutes To Midnight,Metal,Iron Maiden,A Real Dead One,0.99,1
1222,Iron Maiden,Metal,Iron Maiden,A Real Dead One,0.99,1
1227,Wasting Love,Metal,Iron Maiden,A Real Live One,0.99,1
1231,Bring Your Daughter... To The Slaughter,Metal,Iron Maiden,A Real Live One,0.99,1
1232,Heaven Can Wait,Metal,Iron Maiden,A Real Live One,0.99,1
1235,The Wicker Man,Rock,Iron Maiden,Brave New World,0.99,1
1236,Ghost Of The Navigator,Rock,Iron Maiden,Brave New World,0.99,1
1238,Blood Brothers,Rock,Iron Maiden,Brave New World,0.99,1
1240,Dream Of Mirrors,Rock,Iron Maiden,Brave New World,0.99,1
1245,Wildest Dreams,Heavy Metal,Iron Maiden,Dance Of Death,0.99,1
1249,Dance Of Death,Heavy Metal,Iron Maiden,Dance Of Death,0.99,1
1250,Gates Of Tomorrow,Heavy Metal,Iron Maiden,Dance Of Death,0.99,1
1253,Face In The Sand,Heavy Metal,Iron Maiden,Dance Of Death,0.99,1
1254,Age Of Innocence,Heavy Metal,Iron Maiden,Dance Of Death,0.99,1
1258,Afraid To Shoot Strangers,Rock,Iron Maiden,Fear Of The Dark,0.99,1
1259,Fear Is The Key,Rock,Iron Maiden,Fear Of The Dark,0.99,1
1262,The Fugitive,Rock,Iron Maiden,Fear Of The Dark,0.99,1
1263,Chains Of Misery,Rock,Iron Maiden,Fear Of The Dark,0.99,1
1267,Fear Of The Dark,Rock,Iron Maiden,Fear Of The Dark,0.99,1
1268,01 - Prowler,Blues,Iron Maiden,Iron Maiden,0.99,1
1271,04 - Running Free,Blues,Iron Maiden,Iron Maiden,0.99,1
1272,05 - Phantom of the Opera,Blues,Iron Maiden,Iron Maiden,0.99,1
1276,09 - Iron Maiden,Blues,Iron Maiden,Iron Maiden,0.99,1
1277,The Ides Of March,Heavy Metal,Iron Maiden,Killers,0.99,1
1280,Another Life,Heavy Metal,Iron Maiden,Killers,0.99,1
1281,Genghis Khan,Heavy Metal,Iron Maiden,Killers,0.99,1
1285,Purgatory,Heavy Metal,Iron Maiden,Killers,0.99,1
1286,Drifter,Heavy Metal,Iron Maiden,Killers,0.99,1
1289,2 Minutes To Midnight,Metal,Iron Maiden,Live After Death,0.99,1
1290,The Trooper,Metal,Iron Maiden,Live After Death,0.99,1
1294,Powerslave,Metal,Iron Maiden,Live After Death,0.99,1
1295,The Number Of The Beast,Metal,Iron Maiden,Live After Death,0.99,1
1298,Run To The Hills,Metal,Iron Maiden,Live After Death,0.99,1
1299,Running Free,Metal,Iron Maiden,Live After Death,0.99,1
1303,Die With Your Boots On,Heavy Metal,Iron Maiden,Live After Death,0.99,1
1304,Phantom Of The Opera,Heavy Metal,Iron Maiden,Live After Death,0.99,1
1307,Wrathchild,Rock,Iron Maiden,Live At Donington 1992 (Disc 1),0.99,1
1308,From Here To Eternity,Rock,Iron Maiden,Live At Donington 1992 (Disc 1),0.99,1
1312,The Evil That Men Do,Rock,Iron Maiden,Live At Donington 1992 (Disc 1),0.99,1
